I1,C3,T3,T5,S2_Prime,industry_4,market_cap,C5,C6,C5_Prime,C6_Prime,industry_1,industry_2,Y1,Y2
CREL,-0.3569577951035811,0.36788474806489374,0.46761247625158525,0.7964208100816021,0,-0.054274268235559274,0.27772905383779667,0.3119997730072039,0.009615772587196618,-0.7528092439315525,0,1,1,0
CRI,0.634080313124428,-0.5347448278276343,-0.6186387710213234,0.6627231352552985,0,-0.1792658930145101,0.1410094937620301,0.36657360221759183,0.29908771222629993,0.7760476834178225,1,0,0,0
CRMH,0.6142291155138822,0.23160352125711542,0.08719700676296428,1.9637049755346963,0,1.0088763103921898,0.8117675135069746,-0.10935489892125372,-1.4054721208876177,-0.7528092439315525,0,0,1,1
CROX,0.558155048972481,-0.5449714459524106,-0.5540241152862929,0.4800054034449653,0,0.08740329082929672,-0.27864078516146773,-0.258980663926025,0.06005152603964011,0.9512181139140561,1,0,0,0
CRU,0.5472067858240695,-1.2088080682505158,-1.1339614796709232,0.4015154974384751,0,0.33881571759241175,1.0602285340973334,-0.6637298268170412,-2.6010027585762856,-0.7528092439315525,0,0,1,0
CRYO,-0.8987730597595958,-1.7208914353108333,-1.7350215826718494,0.09660688997734543,0,-0.4637697244532123,1.3921758901778205,1.1158458790330665,-0.5348257489479676,-0.7528092439315525,1,0,1,0
CSCD,-0.238701271567845,0.04480884449185048,0.13911451660002208,0.5454104044217313,0,-0.20363987753156787,1.3617046375733957,0.59859897356883,-1.1940175105447206,1.452184002599589,1,0,0,0
CSIQ,0.5168736397128866,1.062018945945311,0.7535048239279423,-0.4649358875013146,0,0.016814540160914656,0.14157497050558135,0.07894160542407191,-0.11238766177479675,0.9096397719976668,1,0,0,1
CSTE,0.7642925124267986,1.185413703877429,1.1713545226289226,-0.1410992848930995,0,-0.19695179988959713,-0.11025022137442224,0.27828151110909705,0.5702155793230358,-0.7528092439315525,1,0,1,1
CTCT,-0.28893882364371126,-0.5347448278276343,-0.6136058684291694,-1.5072745715889981,0,0.20619684245648018,0.1501425914311438,0.2699923400940244,0.14801071553913017,1.7048234807133442,0,1,0,1
CTP,0.7208118330020821,-1.4459216499144822,-1.288920349725398,-1.6554264667376495,0,-0.5936675829132861,2.01706700142195,1.8373093156263387,-0.4653957112119356,-0.7528092439315525,0,1,0,0
CTRN,0.6978766076420416,-0.7709294700052903,-1.0661653774559106,-1.0218758039152718,1,-0.2858210656654708,1.221308131411665,1.0608236724248794,-0.3645817777004486,0.9512181139140561,0,0,0,1
CVGI,0.5735703554963539,-0.12760658873169142,-0.0837326791399004,0.5000665271533103,0,0.019813010831496065,0.7526013112072288,-0.16856485497106852,-1.4046259536591692,-0.7528092439315525,1,0,1,1
CVI,0.992250130254512,3.276238191536466,2.848000350576429,-0.41630620764866927,0,0.5500685130812537,-1.1903320189501916,-1.1581985711619018,0.20296257175663138,-0.7528092439315525,1,0,0,1
CXO,0.5634193962204675,0.25341844508963346,0.2606913478611024,0.1204173627595888,0,0.37098295903380407,-1.0342053886561824,-1.2115870272160647,-0.15197041592286975,-0.7528092439315525,0,0,1,1
CYNO,0.6662404320093701,-0.43498942575403277,-0.5737199910209505,-1.1637329025050602,0,-0.08875156172422871,1.4396557264390448,0.6816247591972318,-1.1896919098567948,1.3941306938148732,1,0,0,1
CYTK,-2.907803707195433,-1.593611834426628,-1.0905963976506525,-0.36953308126632606,0,0.7690053332806471,0.1613765201879051,0.22935407636829563,0.07260846746775498,0.9972950556316023,1,0,0,1
CZR,-1.2414297729752821,0.6547702265781055,0.34292999556175796,2.3992566291622617,0,-0.6259347519365059,-1.6439132268209455,2.221453966037605,5.73224998112897,-0.7528092439315525,0,1,0,1
DBTK,-0.23224210786024393,0.3429412206385509,0.40608484722420785,-0.8091995655733837,0,-0.08736092777466523,0.5063407786535976,0.11486238958811539,-0.6219128234259084,1.1069540869625647,0,1,0,1
DCIN,-0.2113891194035074,-0.7378277721865083,-0.7480372352342788,-2.0198458228363494,0,-0.9421646085126553,2.4625388450499694,1.912227733571995,-0.963192247280778,-0.7528092439315525,0,1,1,1
DCP,0.5415033356893694,0.3835010175679726,0.45800235706126563,-1.4761847720128074,0,0.5144871422493028,-0.8296576732431772,-1.4302239891666115,-0.8536696255615103,-0.7528092439315525,0,1,1,0
DDMG,-0.5261445797902343,2.1027385778275716,1.8914744225390185,-0.9017946272262002,0,-0.5236977302592,-0.31711292551787684,0.704703079403275,1.4982887711223036,-0.7528092439315525,0,1,1,0
DDUP,-0.13841998760310945,0.11126311461078806,0.049409645655053853,-0.5481801454980686,0,0.2042765098711767,-0.6417152594971026,0.13507450146111102,1.2300957993706758,1.59034572448455,1,0,0,1
DEEP,1.1093688514483864,-0.5175995313277013,-0.9074870783455392,-0.5957181625378589,0,0.1895976901078438,0.21819548814565654,-0.2941901045900568,-0.7785182875207212,-0.7528092439315525,0,0,0,1
DEIX,-0.2625752539714267,-0.16129719970970074,-0.0596910862002443,0.4638191405974722,0,0.054910553958510654,0.2634182619008852,-0.18648820000068864,-0.6890243237106121,-0.7528092439315525,1,0,0,0
DEX,-1.554036203387388,1.3313020544616716,1.4262982024477535,-2.8041752212704694,0,0.9622553598286037,0.9158007057319268,-2.304591795206084,-5.083622747611411,-0.7528092439315525,1,0,1,1
DG,1.8083589331225828e-17,1.5314589578942104,1.8090557971269474,0.696851150248575,1,0.8353097451180659,-2.6905824969220706,-1.7986984610409114,1.9283382783215994,-0.7528092439315525,0,0,1,1
DHX,0.45449112920653556,0.9481047226467546,1.2044575868686036,0.846749823935968,0,0.28938000592172225,-0.8526600770960563,-0.9338253032237356,-0.020819658846629344,0.9972950556316023,0,1,0,1
DIVX,1.8083589331225828e-17,-0.034417696029233016,0.36305464889290584,-0.20644791710144741,0,0.16903150707542836,-0.11266120891399856,-0.14669946302077036,-0.04025252710770712,1.7048234807133442,0,1,0,1
DK,0.5168736397128866,-0.05191444103495142,-0.13666826193029244,-1.7664447245399681,1,0.14876438391476776,-0.5857843683348706,-0.2723058358375797,0.5421422652069102,0.8718436709704577,0,0,0,1
DLB,0.6488790204085206,0.7305471351710212,0.9442193423031379,-0.24144475803191742,0,0.7701311316559956,-1.3678900483287686,-1.544568081899165,-0.11300854344285462,0.8054559612036911,0,0,0,1
DM,-0.46502076392030073,1.3695231026570494,1.2670317709871406,0.16158872094826188,0,0.31728224984455594,0.2459870334406696,-0.6595878105881454,-1.3733094395864398,-0.7528092439315525,1,0,0,1
DMAN,-0.16009765714170193,0.339034144218953,0.27459596586771745,-0.7995398734175808,0,-0.31907295334652125,0.19269318601766278,0.4236270281902672,0.2989043197154905,-0.7528092439315525,0,1,0,0
DMD,1.8083589331225828e-17,1.6454805205816618,1.5996051010281476,-0.5327891612903973,0,0.5455216956898258,-1.1741754871012906,-0.11691652676370047,1.7683302574164417,1.2941251623265544,0,1,0,1
DMED,0.8045284531690323,0.048046609257704424,-0.0596910862002443,0.5905023941340094,0,-1.1045416779012835,1.8677800572197223,2.52748639250426,0.5839891934196183,-0.7528092439315525,1,0,1,0
DMND,1.6389026587681679,-1.6087813085571665,-1.6327145115265822,-1.0529396908148376,0,0.03801661394899579,0.9492141807506017,0.4236270281902672,-0.8431223902345752,1.2941251623265544,1,0,0,1
DNKN,0.5356320773816423,0.352580017778638,0.1863334665355123,2.1842358872029184,1,0.7369586847751434,-1.6026283343783385,-1.288926337391895,0.7217138190762147,1.2104818893370937,0,0,0,1
DOLE,3.3648399664216515,1.6874172265223364,1.3145917490404495,1.21921871265032,0,0.5850726795942343,-1.247108659547914,-1.852665636816069,-0.8392656316694053,-0.7528092439315525,0,0,1,0
DPZ,-0.16985959735389292,-0.4445350855406181,-0.6798757517922632,-1.529010583759105,1,0.4560543294011136,-0.9715068731129994,-1.3920510833973454,-0.5507529693595606,-0.7528092439315525,0,0,1,0
DRC,0.6856625011893795,0.41444477496428306,0.157386307312208,-0.19820111609724997,0,0.734068189883375,-1.2212508226927938,-1.5226389285308044,-0.33384628550790735,0.7232858900050497,1,0,0,1
DRTX,-0.8373863283095673,0.17226517424570464,0.493051986014988,-0.15043866742028583,0,-0.2353604541495703,0.733172972466871,0.11486238958811539,-0.962971923500547,-0.7528092439315525,1,0,1,1
DSUP,-1.331281646932719,0.03321114946813536,-0.2119564675399069,1.6202597701368797,0,-0.1095483865750435,0.6211815163271879,0.05267331608280334,-0.8850980152001657,-0.7528092439315525,1,0,1,0
DSW,-0.2030901886065949,0.2735669682581814,-0.004517741862963146,-0.8289290483696679,1,-0.6707767861695952,-0.3875733495119756,-0.7160262760507753,-0.45407327932858127,1.5404761470925106,0,0,0,0
DTSI,0.7916666890408466,-0.8819662794751507,-0.9018078571289604,0.9116855355974536,0,-0.08393650058088122,1.1013069312022155,1.0646539125785242,-0.1864461508372539,1.2941251623265544,0,0,0,1
DVAX,-2.885845279404951,-2.2689661261688063,-1.302299160044937,0.16573950904779608,0,0.6955977964306992,0.3211244078289152,0.4236270281902672,0.10023205982970386,-0.7528092439315525,1,0,1,1
DVOX,0.8107761116428769,0.5924926247857891,0.4771840778267854,-0.9999951928553555,0,0.08522904866219247,1.5636849979816299,-0.18648820000068864,-2.6009916330824363,-0.7528092439315525,0,1,1,0
DVR,0.6948735174086565,-0.9719770508967953,-0.9418489862301218,0.2623928079595882,0,0.3780896607770253,-1.1976415006797496,-1.284697543919246,0.012684182704393848,-0.7528092439315525,0,0,1,0
DWA,-0.7348149900499206,0.2391104428888789,0.15009435845254432,-1.686352096426915,0,0.9985383524302045,-1.453356550237267,-1.607814958606567,-0.06633497380726996,1.452184002599589,0,1,0,1
DWRE,-0.09770992702742079,0.699013565654237,0.7478256027113634,-1.0254897426671028,0,0.04984248760077813,0.10840621684067267,0.5461003588466772,0.6016212247175512,1.530999653078545,0,1,0,1
DWRI,1.8654732615340983,-0.9139856181927366,-1.2492278338326948,-1.1948233257744538,1,-0.23820201530158108,1.1277896909108194,0.968514830165585,-0.35369642834331017,1.048797997211442,0,0,0,1
DXCM,-0.48203496063410717,-2.993801383959552,-2.632025226553786,0.015152233021630263,0,-0.3258849636329708,0.2421571155447879,0.7703857749924392,0.7027193361617575,-0.7528092439315525,1,0,1,0
DYP,0.7642925124267986,1.4806796501428483,1.1135165054207823,0.6867528175166044,0,-0.3677626067901551,-0.0339799822914189,0.321451644533016,0.5103706231330398,-0.7528092439315525,1,0,1,0
EBS,0.6856625011893795,0.626670511172616,0.848040784807192,-1.666909874746812,0,-0.30019400503158045,0.13464289153274503,0.6816247591972318,0.7481663947707531,-0.7528092439315525,1,0,1,0
ECHO,0.47236762360490914,0.0362317144926328,0.16102394913677506,-2.5680709408377558,0,-0.1618687833947442,0.4452549334376906,0.4956819030281093,0.011052007644929692,-0.7528092439315525,0,0,0,1
ECYT,0.9319168419566436,-0.19340997500681895,-0.12025506057929577,0.016384693464207983,0,-0.0796763357675564,0.12171425171221471,-0.5645271985424865,-1.0348522905678728,-0.7528092439315525,1,0,1,1
EDG,-0.4041358752224553,1.4732285704451096,1.409117470819583,2.2352168449702057,0,0.0910495824132115,-0.40088575650056457,-0.7982536017503963,-0.559396881612672,-0.7528092439315525,0,0,1,0
EDMC,0.6488790204085206,0.5934225032291723,0.4644133982164855,0.7801900859543713,0,0.5818746269118628,-1.7649604556093201,-1.1581985711619018,1.2252357957267805,-0.7528092439315525,0,1,1,1
EEEE,0.5415033356893694,-0.11919242917868617,-0.0596910862002443,-0.5295975792598122,0,0.19334383328318402,-0.40786461945244834,-0.7982536017503963,-0.5480192760395654,-0.7528092439315525,0,1,1,1
EGLT,0.6695776217678809,-0.28568297307305224,-0.2984917101796891,-0.9047172104963065,0,-0.061305520217308083,0.4975920346422807,0.3119997730072039,-0.32702056812606267,0.5366786291677739,1,0,0,0
ELOQ,-0.23224210786024393,1.185413703877429,1.2601595032343134,-1.1796890395898398,0,-1.0629448424409043,-0.05993105964756201,3.6056868358574574,4.660864571679275,1.0769526579333626,0,1,0,1
EM,0.46367798138540267,0.7637746591323699,0.9442193423031379,-0.8813572272930065,0,0.5351976221509219,-1.260724689199428,-1.3656807390368546,-0.008435170722683034,0.8903072165426331,0,1,0,1
EMAG,-0.44699580803866956,-0.09118453851111315,-0.1243477974783388,-0.28639193815062514,0,-0.19247643537964895,0.5627015070302388,0.6816247591972318,0.09071871318872499,-0.7528092439315525,0,1,1,1
ENPH,-0.4675098758746349,0.3488929401198098,0.6815249508626446,-0.210541550703852,0,-0.24826754959745864,-0.31062782151738905,-0.1273788421918026,0.305947988157051,-0.7528092439315525,1,0,1,1
ENSG,0.6761281282805476,0.9840034216970286,0.6103213242295324,-0.14003040691976684,0,-0.7945630810504345,0.5099135053573836,1.0046654659049115,0.6097441175656941,-0.7528092439315525,0,1,1,0
ENTA,0.6223671518338056,0.8845148034340125,0.5708475098705771,-1.5666519300669035,0,-0.2294375836044526,0.7645073769242368,1.0046654659049115,0.2274621248223661,-0.7528092439315525,1,0,1,1
ENTR,-0.16009765714170193,0.13927673657947182,0.2431959480290721,0.3266985095272806,0,-0.2949669006417219,-0.9539120542880618,0.026955655602019058,1.5993782765798057,-0.7528092439315525,1,0,1,1
ENV,-0.060129744022552695,-0.016330705422519944,0.05321540167336994,-0.03511743343553846,0,-0.2113349618014505,-0.010762889014339472,0.20952225255391982,0.31442144523855775,-0.7528092439315525,0,1,1,1
EPAM,0.8107761116428769,0.18870731312204161,0.5056708338491117,-0.3279307214679675,0,-0.14120757920138122,-0.3660221284329613,0.4236270281902672,1.1870823369532078,-0.7528092439315525,0,1,1,1
EPOC,0.5032411033712179,0.9464900550696473,0.8261313522704391,-0.3400896482006631,0,0.007047491129652222,0.3988084560082426,0.5826212411909785,0.2030083226044824,1.3417452656146882,0,1,0,1
ERII,0.46367798138540267,-0.15979018742722778,-0.11209056922152222,-1.2126859066303077,0,0.07573683382172848,-0.5497267542319788,-0.7103306856882815,-0.17958155370591347,0.8372660372385853,1,0,0,1
ETRM,-2.8533256002530933,-1.3275615422490135,-1.2492278338326948,0.5907593251761183,0,0.320130426652346,0.8067083982691926,0.6816247591972318,-0.27431276004140137,-0.7528092439315525,1,0,1,1
EVVV,-0.8805957134509051,0.5217501897309271,0.7956738665501162,1.1751681665635945,0,0.159383816496725,-0.5741552368208127,-0.4858485119448801,0.20303453903045043,-0.7528092439315525,1,0,1,1
EXA,0.7471426120623679,1.1093848861404143,1.0417068126277333,-0.07146180202448034,0,-0.280007214259569,1.0914041107839212,0.36657360221759183,-1.1307072726665843,-0.7528092439315525,0,1,1,0
EXAM,-0.19599078639685952,0.28494805264331724,0.616336721354873,0.6292158187475554,0,0.1763811174681623,0.0037147896515087138,-0.31141352246123666,-0.46853159987659315,-0.7528092439315525,0,1,1,1
EXLS,0.558155048972481,0.31567069809598375,0.3929271753935443,-0.14144365777414145,0,-0.09084582119269312,0.13840451088609323,0.6816247591972318,0.742292029079167,1.6923479728401933,0,0,0,1
EXPR,-0.31242166416091405,1.084744009317167,0.9019507805262377,0.32529038053965975,1,0.36862209957796027,-1.2638778143359306,-0.8799325796086128,0.7702592252008369,-0.7528092439315525,0,0,1,0
EYET,-0.6458038787142798,-2.168519052466923,-1.6637293811672982,-0.7078481751896499,0,0.2627045538269177,-0.28698243279458546,0.3119997730072039,0.9015035834593134,1.1390252744941436,1,0,0,1
FACE,0.688767407075098,-0.2612483689546609,-0.24619521023731952,-0.3396062149961495,0,0.10739440514792833,1.039697257754492,0.11486238958811539,-1.4144062392265295,0.8372660372385853,1,0,0,1
FANG,-0.03453667673859302,0.7907308199451729,0.4159057441195241,0.20716537885745667,0,0.27938974484974893,-0.17309864460241936,-0.5645271985424865,-0.5684933089742928,-0.7528092439315525,0,0,1,0
FB,0.6488790204085206,0.9725205089964954,0.7278412903079492,-1.0449341269001384,0,2.1685263035214506,-4.394495633370519,-4.418564882778479,0.5959030552848664,0.7760476834178225,0,1,0,1
FCL,0.9244532471417871,0.5025435298000194,0.6461885025050069,1.326553457070681,0,0.4196919121226446,-0.4582234015254741,-1.361068948729943,-1.3584363774058013,1.6740998508517144,0,0,0,0
FFN,-0.8117484639319867,1.399227524129841,1.493811147907867,0.7550611273472211,0,-0.4755651979949335,0.16706974164722332,0.6816247591972318,0.6975839714402402,-0.7528092439315525,0,1,1,0
FIO,-0.3417031667296888,0.3847137949526021,0.13176647573788353,-0.4260666340625733,0,0.3827403726537712,-1.1150190189605493,-0.5436347944645601,1.0292094193570402,1.2104818893370937,1,0,0,1
FIRE,-0.08050434931253045,0.5096671523725739,0.46761247625158525,0.5852183743814525,0,-0.11394012140982906,0.3517630791391739,0.4784983091644764,0.13005473481013455,1.3941306938148732,0,1,0,1
FIVE,0.47236762360490914,0.1891442976462979,-0.3519591240316148,-1.1100516827940656,1,0.3464398817452208,-0.6907314988633408,-0.22022412325287338,0.793667392629718,0.8372660372385853,0,0,0,1
FLT,0.8209366363608842,1.080460440158989,1.1950462982505945,-0.13132039270680412,0,0.48010817103024556,-1.1282648865145743,-0.5825072704812126,0.9929909770310483,-0.7528092439315525,0,1,1,1
FLTX,0.4230515194557521,1.7126512662126696,1.7778621967002282,0.1830157208005897,0,0.17936446812656548,-0.14857495947813357,0.059187894147692224,0.3172432396579761,0.8372660372385853,0,1,0,1
FN,0.7782741740432235,0.6685224228995125,0.45157405870850376,0.21706214885345607,0,-0.10422612761702697,-0.12414391064805519,-0.05506165087114349,0.11227638465825988,-0.7528092439315525,1,0,1,1
FNET,0.5634193962204675,-1.2894493375356397,-1.2101842710551352,0.19653836466679014,0,-0.717653041045245,1.3448025916150839,1.7127812993304534,0.3087510936820579,-0.7528092439315525,1,0,1,1
FOLD,-0.6893628001659982,-0.8109766546193947,-0.669559919785833,0.2697897085531033,0,-0.20803358604556166,0.4015805526744734,0.6816247591972318,0.3355925588925924,-0.7528092439315525,1,0,0,0
FOXH,-0.31242166416091405,-1.9919472679651862,-1.6793891841402504,-0.13582361370206394,0,-0.10111117432069697,0.41006654945546667,0.8331370564397643,0.5299633205849824,0.9512181139140561,1,0,0,1
FRAN,0.5472067858240695,1.2650438793512726,0.9546706123584388,-0.5610027102830465,1,0.3823432189149372,-0.43450536646855664,-0.2723058358375797,0.2934100303921362,1.2941251623265544,0,0,0,1
FRP,0.7736822564116468,-0.1908664393922368,0.08344506349933246,0.5896000065447046,0,0.5975875313913032,-0.16656234182394225,-1.4302239891666115,-1.9430366021865042,-0.7528092439315525,0,0,1,0
FSL,-0.9971964659740139,2.283562613977214,2.439814076253442,1.5277226203170713,0,0.8477534745514795,-2.334651640699554,-2.0799335932232834,0.7588703579235476,-0.7528092439315525,1,0,1,1
FSLR,-0.14966118380810642,0.8728986871213903,0.5861070595289105,0.8054206115308605,0,0.6380744278077787,-0.9837580198775514,-1.1581985711619018,-0.152919014026672,1.1734297811135217,1,0,0,1
FSTC,0.6856625011893795,-0.559653635659268,-0.42516367246356546,-0.43936467501080756,0,-0.1737738735564172,0.5794192367670224,0.3119997730072039,-0.4508348843152112,-0.7528092439315525,0,1,1,0
FTD,1.8083589331225828e-17,0.673389970477926,0.22203086358870697,-2.068516863324466,0,0.26049682124272405,0.06355253593408536,-0.8322586850383596,-1.3552833855333042,-0.7528092439315525,0,1,0,1
FTNT,0.39008951596110475,0.7352958662388861,0.5616447570714712,-0.10577851059221521,0,-0.0478822224571124,-0.8974219192165711,-0.5645271985424865,0.625054533010735,1.7712779301065549,1,0,0,0
FUQI,0.5735703554963539,-0.6837143797150662,-1.1402212772160005,0.14120265320036307,0,-0.19902669208580387,0.5470897862118966,0.20288695272123128,-0.55733660336597,1.2505600737322131,1,0,0,1
G,0.5168736397128866,0.6504117107669574,0.40280221935878024,-0.473960328108382,0,0.7162782762357688,-2.1789293837729886,-1.8388634548988259,0.8746972923279197,-0.7528092439315525,0,0,1,1
GASS,1.8083589331225828e-17,-0.3436404483075582,-1.2492278338326948,-1.3597528770541647,0,-0.02111049133992552,1.0110671174465358,0.026955655602019058,-1.4997021207780548,-0.7528092439315525,0,0,1,0
GEVO,-1.7486950747398227,0.8145077140068625,0.8805325975327147,-0.04782218774160086,0,1.1964877685310547,0.2700579606648384,0.18035636018964377,-0.16610008895316572,0.9096397719976668,0,1,0,1
GGL,0.3823414588800635,-1.1192412402977838,-0.7163361759771543,0.8181787407919817,0,0.6171246851242472,-0.9754669032671094,-1.3569229500860398,-0.4869086110170746,0.8054559612036911,1,0,0,1
GGS,0.3823414588800635,0.17709938644021272,0.28842009359422455,0.07559043649717849,0,-0.1108890844976994,-0.19960903851927234,0.11486238958811539,0.4792641405848519,-0.7528092439315525,0,0,1,0
GGXY,1.0010910923454195,-0.2780380006763044,-0.8236850976007073,-0.5486702094838828,1,-0.19983032202631343,1.387189086371821,1.0231203263376443,-0.6516023462129167,1.452184002599589,0,0,0,1
GHDX,-0.5156654147921889,-1.1399424286256181,-1.3841852871803315,-1.1647831791306116,0,-0.2968528099814301,0.28425053330555705,0.676852710693899,0.5092980714019797,-0.7528092439315525,0,1,1,0
GKIS,1.0628022872179932,-1.1905611676369567,-1.197310323995637,1.647309453637056,0,0.0731105923044235,-0.6003821467336153,-0.5115817086609064,0.20750298154437244,-0.7528092439315525,1,0,1,1
GLOG,0.5168736397128866,0.8145077140068625,0.7900941644882635,-1.48739009881655,0,0.4057621501184737,-0.8694790677553477,-1.3554059718218783,-0.6646103779023,-0.7528092439315525,0,0,1,0
GLUU,-0.3494487812717854,0.9284970691409699,0.8178632145384749,0.2892120350019625,0,-0.11227306978140168,0.0888186063046685,0.1518614522305686,0.07512142781601847,0.6771273709804052,0,1,0,1
GMAN,0.47236762360490914,0.18616997432870097,-0.09180063071917718,-0.6850241468042242,1,-0.2957895110681588,0.6260863169575563,0.5833775299709841,-0.14054745839400454,-0.7528092439315525,0,0,1,1
GMED,0.7124266491636444,-0.01894049788334365,0.049409645655053853,1.0293491799138832,0,-0.012830035495509083,-1.2846359553986302,-0.028330301854182796,2.0903207772487673,-0.7528092439315525,1,0,1,1
GMET,-0.08050434931253045,-0.013486753669047977,0.1646560584241145,1.3948555294636273,0,-0.715273021098724,-0.25747009316335673,0.6816247591972318,1.3702173530321236,-0.7528092439315525,0,0,1,0
GMTN,-5.729058680691064,-1.716216033632052,-1.9626329092251253,0.046140850809928025,1,0.037196474408322,1.0740325672712403,0.489518120433343,-0.9328425972261954,0.8718436709704577,0,0,0,1
GNMK,-0.6352743015764275,-1.18715460741118,-1.0844651711863256,1.316617073973018,0,-0.6766090869224962,1.2527387261584921,0.8013818356853986,-0.759898692294072,-0.7528092439315525,1,0,1,0
GNOM,-0.5848040784756371,0.55633318180621,0.616336721354873,0.43957296871569096,0,-0.3854824910571896,0.211179649795699,0.4236270281902672,0.2701833756208653,-0.7528092439315525,0,1,1,0
GNRC,0.709576047117653,0.7048897013831205,0.438665317028281,1.0625228066283863,0,0.3215014479461006,-0.9185548923029552,-1.078369242176209,-0.13700347671663832,-0.7528092439315525,1,0,1,0
GOLF,0.5784713954013704,-0.024168246011350866,-0.6954335357808104,0.4467502261343776,1,-0.24320787286045747,0.8768185247033065,0.4236270281902672,-0.7367238835132807,-0.7528092439315525,0,0,1,0
GOOG,0.7394857528383421,0.3305822839579223,0.2184850405229131,-0.9073781843498632,0,0.9406544998650451,-2.4605559571497366,-1.1335841081027451,2.5691030299846283,-0.7528092439315525,0,1,1,0
GRPN,-0.3978901665976091,0.8165498619632432,0.9650763429662506,-0.5113374523478473,0,0.9076788851583684,-3.3012062206877713,-1.829110612671759,3.1113547353283275,1.494598078599739,0,1,0,1
GSAT,0.5415033356893694,1.06294424905951,1.064224530601221,1.1886636853216612,0,-11.195015091958687,-1.0000380881935278,0.11486238958811539,1.8051423142341938,-0.7528092439315525,0,0,0,0
GSE,1.8083589331225828e-17,1.1871751491158942,1.3168330550670808,0.6714933641194986,0,-0.15991014102461296,0.6554776223354767,0.20952225255391982,-0.711054576239964,-0.7528092439315525,1,0,1,1
GTEC,0.5101836709808241,-0.05648848355756419,-0.5737199910209505,-0.7804133121300016,0,-0.2878395213816172,1.6155707008346951,0.8013818356853986,-1.2722212441562082,-0.7528092439315525,0,1,1,1
GTOP,-1.333401323923627,-1.893785068892022,-1.3428912658764864,0.6681339996260235,0,-0.5015071217922846,0.8124888847930446,1.1194750209078428,0.3096857382824547,-0.7528092439315525,1,0,1,1
GTXI,-1.3632721392841622,-2.279469634543839,-1.5494438716218746,0.662438470122357,0,-0.2234673255350665,0.27252108852323603,0.5720794834208103,0.3825263150437208,0.5666774144332178,1,0,0,0
GUID,0.4230515194557521,0.078370301747374,0.3158305683590655,1.6654705902718252,0,-0.18576722945044447,0.4117177495910834,0.6816247591972318,0.32009466013504057,-0.7528092439315525,0,1,1,1
GWAY,0.8308016913592645,-0.4431290308893855,-0.14078924896858008,-0.38901900484210605,0,-0.12747381844887112,0.11522517701611386,0.27689608244426644,0.21237153614410978,-0.7528092439315525,0,1,1,1
GXDX,-0.2625752539714267,-0.13604907884167994,0.003261129497333703,0.8699903955611622,0,0.03957956833350007,0.8642314455717829,0.6816247591972318,-0.3593626958965073,1.2941251623265544,0,1,0,1
HCA,1.0638890491733286,-0.0899632549674908,-0.3117467565830898,3.327531585285389,0,1.5469966221116314,-3.096955735156214,-3.2366951588796784,0.1673187808101537,0.7487408084177986,0,1,0,1
HCCI,0.7152490262683275,-1.3524871709504527,-1.6793891841402504,-0.002528398326138411,0,-0.6373766453189472,1.411998583204911,2.1330036948458315,0.7391010732509156,-0.7528092439315525,0,0,0,1
HEES,1.8083589331225828e-17,0.2739894123993248,0.003261129497333703,0.9411972124150012,0,0.3427137654635043,-0.2183280375556698,-0.39048924355644293,-0.23319038892182167,1.2505600737322131,0,1,0,1
HEM,-0.6428241918743357,-1.7410955995949542,-1.7189939292482226,-0.13622774099685708,0,-0.7870476820814071,1.5400759263716037,1.2019387872903664,-0.6289575438892243,-0.7528092439315525,1,0,1,1
HERO,1.8083589331225828e-17,0.12945159652315408,-0.04379677530781282,-0.14442701141317438,0,-11.195015091958687,0.011797588406245906,-0.16132028966128842,-0.25902134882293026,0.7487408084177986,0,0,0,0
HGG,0.718043866889136,-0.4032460190013863,0.1207018471596051,-0.29938912591969885,1,0.07184394229601869,-0.06780722074578001,-0.18648820000068864,-0.17015884569385822,-0.7528092439315525,0,0,1,1
HIRE,0.7872641745343671,-0.4985579561220209,-0.753361900530665,-0.5205210638804918,0,-0.25767078737958854,1.312986425097636,0.8739540922275446,-0.7472635452805177,-0.7528092439315525,0,1,1,0
HITT,0.6662404320093701,-0.6126313049544011,-0.472082890814592,-0.4712734359386012,0,-0.12314304910047486,0.11353671989565915,0.8331370564397643,0.9885045399597362,1.2941251623265544,1,0,0,1
HLYS,0.4960206512561501,-0.7413083190425847,-0.7909707312758355,-0.28316601633435623,0,0.11833963718866124,0.15277655051839042,0.3281237964345047,0.22638112036974453,1.7207825819455755,1,0,0,1
HNSN,-1.2798345774581106,-1.579418032115986,-1.2557976079791058,1.4955698235852695,0,0.8281113276624893,0.5031070701558475,0.36657360221759183,-0.25820565316765687,-0.7528092439315525,1,0,0,1
HOO,0.558155048972481,1.7934407108866253,1.5614907963905011,0.02462778368223201,0,0.09565113098953469,-0.001186187697506651,-0.5115817086609064,-0.7614263769022592,-0.7528092439315525,0,0,1,0
HPTX,-0.6589416193177983,0.44855982086235147,0.38962639892323775,-0.732637396831525,0,-0.3643808587240297,0.8453551526363997,0.6816247591972318,-0.33149521632069595,-0.7528092439315525,1,0,1,1
HPY,0.5634193962204675,0.47774235388907493,0.1207018471596051,0.35854640340458205,0,0.15665051623031626,-0.07412967642729142,0.2597077751959701,0.4863605834374846,1.59034572448455,0,0,0,1
